,UniqueSurveyID,Date,Time,Latitude,Longitude,State,Habitat,Entomofauna,OtherInvertebrate,Vertebrate
241,32665,26-03-2019,00:49:20,25.599,90.0118,Meghalaya,Terrestrial_Shurb,Yes,No,Yes
242,49583,01-12-2016,08:18:34,30.6731,76.7848,Chandigarh,Terrestrial_Grassland,No,Yes,No
243,97206,31-07-2019,16:24:36,14.6226,75.2657,Puducherry,Aquatic_Marine,Yes,Yes,No
244,69031,23-02-2016,22:44:36,9.3486,76.057,Kerala,Aquatic_Freshwater,No,Yes,Yes
245,78556,28-05-2019,19:02:10,33.006,78.7157,Himachal Pradesh,Terrestrial_Horticulture,No,No,Yes
246,99270,22-01-2020,15:33:18,24.675,82.6583,Uttar Pradesh,Terrestrial_Forest_PA,Yes,No,No
247,52798,17-04-2017,01:28:52,30.0049,77.4086,Haryana,Terrestrial_Grassland,Yes,No,Yes
248,67502,28-11-2016,12:42:34,26.6717,71.2532,Rajasthan,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
249,59347,08-05-2019,15:12:12,24.4542,92.7053,Mizoram,Terrestrial_Forest_Outside_PA,Yes,No,No
250,57793,09-12-2017,13:45:29,28.9987,79.7051,Uttaranchal,Terrestrial_Agriculture,No,Yes,Yes
251,80584,15-06-2015,04:39:41,28.9325,80.8122,Uttaranchal,Terrestrial_Forest_Outside_PA,Yes,No,No
252,78902,16-08-2017,07:25:31,20.8331,72.0886,Daman and Diu,Aquatic_Marine,No,Yes,No
253,71480,25-05-2018,00:16:17,27.849,88.1557,Sikkim,Terrestrial_Agriculture,No,Yes,No
254,46169,26-03-2015,04:09:17,29.2314,83.6121,Uttar Pradesh,Terrestrial_Agriculture,No,Yes,No
255,10207,26-12-2016,18:26:30,28.1631,93.1093,Arunachal Pradesh,Terrestrial_Forest_Outside_PA,No,Yes,No
256,50251,23-05-2019,01:34:04,22.6944,92.299,Mizoram,Aquatic_Estuarine,No,No,No
257,75886,03-05-2018,00:33:59,28.4604,97.0191,Arunachal Pradesh,Terrestrial_Grassland,No,No,Yes
258,54790,11-09-2019,11:22:12,25.8562,94.2383,Nagaland,Terrestrial_Human_Habitation,No,No,Yes
259,26202,28-09-2016,19:32:45,24.2399,85.3009,Jharkhand,Terrestrial_Horticulture,Yes,No,Yes
260,74165,26-03-2015,14:32:18,30.7868,74.6772,Haryana,Aquatic_Freshwater,Yes,Yes,Yes
261,18434,02-04-2016,01:26:21,26.465,87.7311,Bihar,Terrestrial_Forest_Outside_PA,Yes,No,No
262,39023,03-10-2017,09:10:32,25.8841,86.3079,West Bengal,Aquatic_Estuarine,Yes,Yes,Yes
263,10860,05-02-2020,16:08:47,20.0589,73.1225,Dadra and Nagar Haveli,Aquatic_Freshwater,Yes,Yes,Yes
264,68993,04-02-2015,21:15:43,11.9254,92.2736,Andaman and Nicobar,Terrestrial_Horticulture,Yes,Yes,No
265,31241,29-05-2019,20:20:01,28.6907,77.279,Delhi,Terrestrial_Forest_Outside_PA,Yes,Yes,No
266,26597,24-10-2019,05:46:28,11.7498,76.4266,Karnataka,Aquatic_Marine,Yes,Yes,Yes
267,78196,20-12-2019,07:53:22,22.4517,87.3487,Jharkhand,Terrestrial_Forest_PA,No,No,No
268,60148,03-12-2018,09:40:29,29.1596,78.7721,Uttaranchal,Aquatic_Estuarine,Yes,No,No
269,47906,12-09-2016,20:15:58,30.7084,76.777,Chandigarh,Terrestrial_Agriculture,Yes,Yes,No
270,20606,09-06-2018,14:40:38,25.8735,90.2966,Meghalaya,Terrestrial_Horticulture,Yes,No,No
271,72250,31-01-2016,00:32:56,11.8253,92.5208,Andaman and Nicobar,Terrestrial_Agriculture,Yes,No,No
272,28794,26-04-2017,16:36:39,31.1807,76.3024,Himachal Pradesh,Terrestrial_Human_Habitation,No,No,No
273,77641,25-12-2019,03:45:50,23.7457,82.1901,Chhattisgarh,Terrestrial_Human_Habitation,Yes,No,Yes
274,77938,21-06-2016,08:00:06,24.9824,95.5578,Assam,Terrestrial_Grassland,Yes,No,Yes
275,75501,24-06-2019,05:07:37,25.2399,82.5864,Madhya Pradesh,Aquatic_Freshwater,Yes,Yes,Yes
276,40083,01-02-2018,10:46:30,25.1885,91.8787,Meghalaya,Terrestrial_Horticulture,No,No,No
277,21264,14-09-2019,21:41:11,17.878,78.8383,Telangana,Terrestrial_Shurb,Yes,No,Yes
278,88824,06-05-2018,04:15:11,28.6851,76.8875,Delhi,Aquatic_Freshwater,No,No,No
279,56993,08-05-2015,13:04:45,15.7247,74.2881,Goa,Terrestrial_Horticulture,Yes,Yes,Yes
280,27651,09-08-2019,07:20:54,19.9653,83.5903,Orissa,Aquatic_Marine,No,No,Yes
281,98470,28-09-2015,18:10:10,25.3021,95.9804,Assam,Terrestrial_Forest_PA,No,No,No
282,27875,07-06-2019,22:15:15,27.9492,88.2354,Sikkim,Aquatic_Freshwater,Yes,Yes,No
283,19810,16-01-2019,04:55:30,18.9483,85.0016,Orissa,Terrestrial_Agriculture,Yes,Yes,Yes
284,62729,18-10-2015,15:35:14,26.6723,94.5568,Nagaland,Aquatic_Freshwater,Yes,Yes,Yes
285,61340,22-05-2016,21:41:09,31.5297,77.9756,Himachal Pradesh,Aquatic_Estuarine,No,Yes,Yes
286,15841,26-12-2015,19:49:59,26.9086,95.1069,Arunachal Pradesh,Aquatic_Estuarine,No,Yes,Yes
287,68139,27-11-2019,21:01:16,22.0618,80.866,Chhattisgarh,Terrestrial_Human_Habitation,No,Yes,No
288,25374,16-03-2018,01:47:21,23.2487,70.1677,Gujarat,Terrestrial_Forest_PA,Yes,No,No
289,26630,18-05-2017,15:57:33,10.3305,72.6693,Lakshadweep,Aquatic_Freshwater,No,Yes,No
290,95360,04-01-2015,07:34:27,23.3768,91.5577,Tripura,Terrestrial_Grassland,No,No,No
291,15582,20-06-2015,05:58:18,28.3908,76.0671,Haryana,Terrestrial_Human_Habitation,No,No,No
292,3984,15-07-2016,22:17:32,30.7629,77.0183,Haryana,Aquatic_Estuarine,Yes,Yes,No
293,43517,12-06-2016,21:20:49,24.3342,79.6551,Uttar Pradesh,Terrestrial_Shurb,Yes,No,Yes
294,14287,03-06-2019,22:24:28,20.2976,72.9956,Dadra and Nagar Haveli,Aquatic_Marine,No,Yes,Yes
295,87376,27-11-2017,10:45:05,23.9997,83.6601,Jharkhand,Terrestrial_Horticulture,No,Yes,Yes
296,30200,19-09-2015,09:56:22,23.4739,71.5616,Gujarat,Aquatic_Estuarine,Yes,No,No
297,53250,27-01-2016,16:24:15,12.1063,79.8365,Tamil Nadu,Aquatic_Marine,Yes,No,Yes
298,89843,20-12-2016,16:25:41,11.076,77.127,Kerala,Terrestrial_Horticulture,Yes,No,Yes
299,43086,31-07-2015,14:46:51,30.7205,76.7274,Chandigarh,Terrestrial_Agriculture,No,No,No
300,54586,05-02-2020,13:46:43,30.6827,76.7324,Chandigarh,Terrestrial_Forest_Outside_PA,No,Yes,No
301,96791,25-08-2015,14:01:06,22.9156,80.9968,Chhattisgarh,Terrestrial_Grassland,Yes,No,No
302,45342,29-05-2015,17:35:46,32.8269,74.6118,Jammu and Kashmir,Aquatic_Marine,No,Yes,No
303,46745,10-07-2015,21:05:33,20.2084,72.9502,Dadra and Nagar Haveli,Aquatic_Freshwater,Yes,Yes,No
304,86561,03-09-2017,08:30:25,30.6374,77.9064,Uttaranchal,Terrestrial_Grassland,Yes,Yes,No
305,44853,04-03-2017,13:28:31,26.3335,93.9203,Nagaland,Aquatic_Marine,No,Yes,No
306,92991,08-10-2018,08:05:36,34.6307,76.2294,Jammu and Kashmir,Terrestrial_Horticulture,Yes,Yes,No
307,23792,23-09-2018,17:06:42,32.5024,76.3829,Punjab,Terrestrial_Human_Habitation,No,Yes,Yes
308,85560,02-05-2015,07:25:33,24.0679,91.2825,Tripura,Aquatic_Estuarine,Yes,Yes,Yes
309,67459,12-12-2018,03:56:20,30.7031,78.6961,Himachal Pradesh,Aquatic_Marine,No,No,Yes
310,8531,14-01-2015,15:54:13,19.5443,81.8255,Chhattisgarh,Aquatic_Estuarine,No,No,No
311,52342,15-03-2015,12:23:21,17.0701,80.1602,Maharashtra,Aquatic_Freshwater,Yes,Yes,No
312,59984,03-04-2016,05:26:29,23.2389,91.6956,Tripura,Terrestrial_Shurb,No,No,No
313,47632,04-08-2016,09:43:26,19.5168,87.1037,Orissa,Terrestrial_Shurb,No,Yes,Yes
314,10700,23-07-2015,11:26:32,29.304,96.7308,Arunachal Pradesh,Terrestrial_Horticulture,Yes,Yes,No
315,41752,21-02-2020,01:13:59,8.1165,76.2694,Tamil Nadu,Aquatic_Estuarine,No,Yes,No
316,89138,29-08-2015,21:05:19,10.8383,76.2916,Kerala,Terrestrial_Human_Habitation,No,Yes,Yes
317,63643,06-03-2016,00:24:33,18.0501,77.2883,Andhra Pradesh,Terrestrial_Human_Habitation,No,No,No
318,4916,24-03-2016,12:53:13,24.1253,86.4429,Jharkhand,Terrestrial_Forest_Outside_PA,Yes,Yes,No
319,17124,13-01-2018,04:13:34,16.5243,77.4389,Andhra Pradesh,Aquatic_Estuarine,No,No,Yes
320,59156,31-01-2015,02:27:32,24.0419,92.2688,Tripura,Aquatic_Estuarine,No,Yes,Yes
321,58731,06-06-2017,04:52:22,9.3244,93.0954,Andaman and Nicobar,Terrestrial_Human_Habitation,Yes,No,Yes
322,58968,20-06-2018,19:20:54,27.543,88.3925,Sikkim,Terrestrial_Horticulture,Yes,Yes,Yes
323,71219,06-12-2019,14:17:41,20.8018,72.4675,Daman and Diu,Aquatic_Freshwater,No,No,No
324,79115,16-04-2016,16:38:32,34.4436,74.6261,Jammu and Kashmir,Aquatic_Estuarine,Yes,No,No
325,2995,23-04-2019,10:43:02,8.08,92.8485,Andaman and Nicobar,Terrestrial_Horticulture,Yes,Yes,Yes
326,42169,27-03-2017,16:10:40,25.9564,86.9531,West Bengal,Terrestrial_Shurb,Yes,Yes,Yes
327,19539,06-09-2015,07:28:48,23.902,94.1031,Manipur,Terrestrial_Human_Habitation,Yes,No,Yes
328,96973,22-07-2015,18:23:09,31.6406,76.9906,Himachal Pradesh,Aquatic_Marine,Yes,No,No
329,78240,24-12-2016,10:26:47,30.7402,76.773,Chandigarh,Terrestrial_Forest_PA,Yes,Yes,Yes
330,29046,09-02-2016,17:19:54,29.5917,80.9732,Uttaranchal,Terrestrial_Agriculture,No,Yes,No
331,98581,30-12-2016,08:07:28,29.2575,69.6299,Rajasthan,Aquatic_Freshwater,Yes,Yes,No
332,72309,23-10-2017,06:14:46,28.0491,88.3619,Sikkim,Aquatic_Freshwater,Yes,Yes,Yes
333,62212,17-02-2020,05:05:29,23.0507,74.2983,Madhya Pradesh,Terrestrial_Grassland,No,No,No
334,38532,03-11-2019,19:53:36,33.3997,76.0899,Jammu and Kashmir,Terrestrial_Grassland,Yes,No,No
335,78396,16-06-2016,05:16:59,25.4764,93.48,Nagaland,Terrestrial_Human_Habitation,No,No,No
336,10161,27-02-2019,21:19:53,20.2812,73.0328,Dadra and Nagar Haveli,Terrestrial_Agriculture,No,No,Yes
337,67240,06-08-2017,11:26:03,30.1164,78.429,Uttar Pradesh,Terrestrial_Forest_Outside_PA,No,No,Yes
338,29188,29-01-2015,23:49:54,23.4151,71.6488,Rajasthan,Terrestrial_Agriculture,Yes,Yes,No
339,55700,07-10-2017,14:47:10,29.7422,77.364,Haryana,Terrestrial_Forest_Outside_PA,No,No,Yes
340,40828,07-07-2018,14:36:29,27.743,94.7835,Arunachal Pradesh,Aquatic_Freshwater,Yes,Yes,No
341,20979,11-09-2015,23:55:05,15.4601,73.9753,Goa,Terrestrial_Agriculture,Yes,No,No
342,68092,05-11-2018,01:26:20,32.4208,75.931,Himachal Pradesh,Terrestrial_Agriculture,Yes,Yes,Yes
343,38346,21-12-2019,15:17:09,24.7781,93.303,Manipur,Terrestrial_Grassland,No,Yes,Yes
344,21427,06-01-2018,14:53:32,34.0864,75.6791,Jammu and Kashmir,Terrestrial_Human_Habitation,No,Yes,No
345,83732,02-11-2017,21:55:39,14.8397,93.1799,Andaman and Nicobar,Terrestrial_Forest_Outside_PA,Yes,No,Yes
346,46865,25-06-2016,21:14:13,10.6705,76.6981,Kerala,Aquatic_Marine,No,Yes,Yes
347,73750,28-03-2015,12:39:33,9.8823,76.7875,Kerala,Terrestrial_Forest_PA,No,No,Yes
348,53378,29-01-2020,09:23:18,21.3172,79.6411,Maharashtra,Terrestrial_Forest_PA,Yes,No,No
349,20269,21-02-2019,21:08:14,27.4318,83.3821,Uttar Pradesh,Terrestrial_Forest_Outside_PA,Yes,No,Yes
350,38905,01-03-2018,09:40:40,26.0019,92.1999,Meghalaya,Terrestrial_Horticulture,No,Yes,Yes
351,64632,14-12-2016,17:17:01,12.3605,76.8493,Puducherry,Terrestrial_Shurb,Yes,Yes,Yes
352,65938,09-06-2017,19:28:43,8.9969,76.9315,Kerala,Terrestrial_Agriculture,No,No,No
353,91680,21-10-2019,21:54:58,30.7491,75.7253,Punjab,Terrestrial_Forest_PA,Yes,No,Yes
354,17473,30-12-2019,20:04:14,23.6203,81.6341,Madhya Pradesh,Terrestrial_Agriculture,Yes,Yes,Yes
355,63922,26-11-2015,08:36:54,14.906,73.9696,Goa,Terrestrial_Grassland,No,No,No
356,75608,14-04-2017,15:31:04,27.8444,75.0861,Haryana,Terrestrial_Forest_PA,No,No,Yes
357,3524,10-01-2018,10:14:07,25.6155,92.4509,Meghalaya,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
358,43550,25-02-2017,15:54:10,18.9206,80.3165,Andhra Pradesh,Terrestrial_Forest_Outside_PA,Yes,No,No
359,44166,15-05-2019,01:39:22,21.1725,69.9791,Gujarat,Terrestrial_Forest_Outside_PA,No,No,No
360,40024,20-04-2018,01:29:06,20.4366,70.7474,Daman and Diu,Terrestrial_Horticulture,No,Yes,Yes
361,39800,22-11-2018,05:32:08,25.3209,91.9036,Meghalaya,Aquatic_Freshwater,Yes,No,Yes
362,93667,12-06-2018,22:21:49,31.1492,78.4482,Himachal Pradesh,Terrestrial_Grassland,No,Yes,Yes
363,13632,12-08-2016,21:13:56,31.0357,79.7159,Uttaranchal,Terrestrial_Horticulture,No,Yes,No
364,72479,12-02-2019,06:56:37,9.703,75.9021,Kerala,Terrestrial_Grassland,Yes,No,No
365,93919,22-02-2015,07:20:40,25.9793,86.8058,Bihar,Terrestrial_Horticulture,Yes,Yes,No
366,87487,21-10-2015,16:12:37,9.9372,77.0578,Kerala,Aquatic_Estuarine,Yes,No,No
367,7702,01-02-2020,20:19:40,15.6782,74.2286,Goa,Terrestrial_Horticulture,Yes,No,No
368,20614,05-09-2017,08:13:53,12.3341,93.1242,Andaman and Nicobar,Terrestrial_Human_Habitation,Yes,No,Yes
369,37025,06-04-2017,14:57:57,33.161,75.6176,Jammu and Kashmir,Terrestrial_Agriculture,No,No,No
370,25153,17-05-2016,04:05:43,23.141,89.2221,West Bengal,Terrestrial_Forest_Outside_PA,No,No,Yes
371,51183,14-05-2016,09:44:25,19.4527,81.7912,Orissa,Terrestrial_Shurb,No,Yes,No
372,18703,07-08-2016,21:43:44,24.4994,79.3967,Madhya Pradesh,Terrestrial_Forest_PA,No,Yes,Yes
373,14035,16-04-2019,02:25:07,19.2375,83.0032,Chhattisgarh,Aquatic_Estuarine,No,No,Yes
374,76706,21-08-2015,03:05:46,27.8197,84.4662,Bihar,Terrestrial_Human_Habitation,No,No,No
375,28282,20-07-2015,11:54:59,22.7555,73.2303,Gujarat,Terrestrial_Forest_PA,No,Yes,No
376,29449,04-09-2017,06:11:16,20.2328,81.0299,Chhattisgarh,Aquatic_Marine,Yes,No,No
377,60971,26-08-2019,14:02:14,20.7729,72.1958,Gujarat,Terrestrial_Shurb,Yes,Yes,Yes
378,74428,10-04-2016,19:10:59,32.383,74.8651,Jammu and Kashmir,Terrestrial_Forest_PA,Yes,No,No
379,25657,17-06-2016,03:25:46,30.7191,76.8356,Chandigarh,Aquatic_Estuarine,No,Yes,No
380,45543,13-03-2017,21:23:14,25.3301,90.978,Assam,Aquatic_Freshwater,No,Yes,No
381,59917,04-08-2016,09:31:12,27.6136,88.6602,Sikkim,Terrestrial_Agriculture,No,No,Yes
382,97317,08-05-2018,09:41:35,16.2378,80.1276,Telangana,Terrestrial_Forest_PA,Yes,No,No
383,78273,14-11-2019,20:49:23,31.9454,77.5091,Himachal Pradesh,Aquatic_Freshwater,Yes,Yes,Yes
384,68712,30-01-2017,15:21:08,25.6989,95.1022,Nagaland,Terrestrial_Forest_Outside_PA,Yes,No,No
385,89517,22-12-2018,21:11:04,19.1854,83.3429,Orissa,Terrestrial_Grassland,Yes,Yes,No
386,7798,12-12-2016,10:37:36,22.2614,68.7004,Gujarat,Aquatic_Marine,No,No,No
387,15850,22-01-2020,20:39:22,18.1758,76.4607,Maharashtra,Terrestrial_Forest_PA,Yes,Yes,No
388,47099,06-08-2018,19:13:43,23.9529,91.6011,Tripura,Terrestrial_Forest_Outside_PA,No,Yes,No
389,28433,28-12-2015,03:47:04,27.6847,88.2368,Sikkim,Terrestrial_Shurb,Yes,Yes,Yes
390,51988,02-12-2015,15:36:16,28.6458,77.0504,Delhi,Aquatic_Freshwater,Yes,Yes,Yes
391,31782,05-06-2015,09:58:18,28.1646,77.1926,Rajasthan,Aquatic_Freshwater,No,No,No
392,85789,08-03-2015,06:59:06,10.0291,76.3558,Tamil Nadu,Terrestrial_Agriculture,No,Yes,Yes
393,70785,13-11-2015,12:34:01,20.4234,71.3537,Daman and Diu,Terrestrial_Grassland,Yes,No,No
394,50533,29-03-2016,22:40:35,28.011,76.4467,Haryana,Aquatic_Estuarine,No,Yes,No
395,48743,22-04-2017,21:25:09,21.5197,72.4222,Gujarat,Terrestrial_Forest_Outside_PA,No,Yes,Yes
396,86873,31-05-2017,20:04:48,22.6714,83.7295,Chhattisgarh,Terrestrial_Horticulture,Yes,Yes,Yes
397,20596,30-04-2019,18:41:50,9.2994,73.5297,Lakshadweep,Aquatic_Marine,Yes,No,Yes
398,16950,21-06-2019,20:38:51,30.2257,80.5198,Uttaranchal,Aquatic_Freshwater,Yes,Yes,No
399,23321,08-09-2017,01:30:53,25.1639,87.1352,Bihar,Terrestrial_Agriculture,Yes,No,No
400,83906,23-07-2017,22:09:26,23.8599,91.2474,Tripura,Terrestrial_Horticulture,No,Yes,Yes
401,37995,23-11-2017,16:47:53,25.8828,88.8486,West Bengal,Aquatic_Marine,No,No,No
402,64521,14-05-2018,01:13:56,25.1756,83.7738,Bihar,Aquatic_Marine,Yes,No,No
403,83211,09-07-2015,20:41:54,30.6752,76.8106,Chandigarh,Terrestrial_Grassland,No,Yes,Yes
404,56377,08-04-2016,15:38:43,26.8104,76.4386,Rajasthan,Terrestrial_Human_Habitation,No,Yes,No
405,17668,29-01-2015,16:53:21,28.2777,80.1591,Uttar Pradesh,Terrestrial_Human_Habitation,No,Yes,No
406,58485,05-11-2016,10:13:48,14.0107,84.2145,Andhra Pradesh,Terrestrial_Grassland,Yes,No,No
407,18297,22-04-2017,14:00:21,15.7308,73.7423,Goa,Aquatic_Estuarine,Yes,No,Yes
408,78913,06-12-2019,08:01:38,12.6301,76.3033,Kerala,Terrestrial_Forest_PA,Yes,No,Yes
409,92708,01-01-2018,17:11:08,9.7069,74.9402,Kerala,Terrestrial_Forest_PA,No,Yes,Yes
410,34165,17-12-2015,23:12:33,20.1061,73.1372,Dadra and Nagar Haveli,Aquatic_Freshwater,Yes,No,Yes
411,65051,10-08-2019,08:37:42,32.3101,74.7604,Punjab,Terrestrial_Grassland,No,No,No
412,71931,08-10-2017,11:15:10,23.6436,92.9484,Mizoram,Aquatic_Marine,Yes,No,No
413,48981,25-03-2019,12:01:11,15.1275,78.1892,Puducherry,Aquatic_Marine,Yes,No,Yes
414,8464,22-05-2017,23:44:24,24.6612,94.5114,Manipur,Terrestrial_Shurb,No,No,Yes
415,27775,03-05-2018,09:33:32,10.8365,73.5957,Lakshadweep,Terrestrial_Human_Habitation,No,No,No
416,14448,09-03-2016,20:46:26,13.6286,74.5866,Karnataka,Terrestrial_Agriculture,No,Yes,No
417,84304,27-08-2017,11:53:57,26.4623,92.0296,Assam,Terrestrial_Horticulture,No,Yes,Yes
418,15518,23-06-2017,15:09:06,20.1344,72.9861,Dadra and Nagar Haveli,Terrestrial_Shurb,Yes,No,Yes
419,8792,29-01-2017,02:57:15,19.1781,86.7893,Orissa,Terrestrial_Human_Habitation,No,No,No
420,95370,24-02-2016,22:58:26,20.1506,86.7103,Orissa,Aquatic_Estuarine,No,No,No
421,64516,11-05-2019,03:40:33,24.0724,71.5239,Rajasthan,Terrestrial_Shurb,No,No,Yes
422,88700,28-12-2017,21:05:02,14.9581,74.2268,Goa,Aquatic_Freshwater,No,Yes,No
423,64759,18-03-2019,02:12:59,28.4744,74.5356,Haryana,Terrestrial_Human_Habitation,No,No,Yes
424,91015,20-03-2018,02:25:27,21.7563,72.4817,Gujarat,Terrestrial_Grassland,No,Yes,Yes
425,34498,17-09-2016,02:52:01,30.0775,71.7376,Rajasthan,Terrestrial_Shurb,No,No,Yes
426,24413,09-02-2020,07:41:08,20.6403,82.4789,Orissa,Terrestrial_Forest_PA,Yes,No,No
427,86069,30-10-2017,13:58:38,18.1939,81.6476,Orissa,Aquatic_Freshwater,Yes,No,No
428,83487,28-06-2019,23:58:44,13.2221,76.892,Andhra Pradesh,Aquatic_Freshwater,No,No,Yes
429,15960,01-09-2015,14:48:14,25.3943,91.326,Meghalaya,Aquatic_Freshwater,Yes,Yes,No
430,70267,02-01-2019,14:38:29,20.0985,73.1155,Dadra and Nagar Haveli,Terrestrial_Forest_PA,No,Yes,No
431,66398,15-04-2015,03:15:50,30.1615,83.3158,Uttar Pradesh,Terrestrial_Forest_Outside_PA,No,No,No
432,60480,09-02-2017,05:30:58,21.2058,81.2204,Chhattisgarh,Terrestrial_Agriculture,Yes,No,No
433,38899,13-09-2017,20:39:45,21.862,81.891,Chhattisgarh,Aquatic_Estuarine,No,No,Yes
434,9415,12-04-2015,16:41:58,24.965,93.2947,Manipur,Aquatic_Estuarine,Yes,No,Yes
435,60545,27-01-2020,19:35:37,25.2585,84.7122,Jharkhand,Aquatic_Freshwater,Yes,Yes,Yes
436,32878,06-08-2015,02:20:45,20.8332,85.1969,Orissa,Terrestrial_Human_Habitation,Yes,Yes,Yes
437,13502,24-11-2018,21:04:23,26.1866,70.6547,Rajasthan,Terrestrial_Shurb,Yes,Yes,Yes
438,63136,20-10-2016,11:14:46,12.6239,77.2126,Tamil Nadu,Aquatic_Estuarine,Yes,No,No
439,83668,22-01-2016,14:40:33,24.8588,80.3159,Uttar Pradesh,Terrestrial_Horticulture,No,No,No
440,78202,06-11-2019,18:43:10,18.683,79.3847,Telangana,Terrestrial_Forest_PA,Yes,Yes,Yes
441,18112,16-11-2016,02:56:22,24.7723,75.3164,Rajasthan,Terrestrial_Forest_Outside_PA,Yes,No,No
442,42029,27-07-2015,07:21:13,29.5016,78.4216,Uttaranchal,Terrestrial_Shurb,No,Yes,Yes
443,48693,11-12-2015,17:59:37,17.4906,77.5002,Telangana,Terrestrial_Forest_PA,Yes,No,No
444,98687,05-01-2020,20:11:58,25.2599,95.1046,Nagaland,Terrestrial_Forest_PA,Yes,Yes,Yes
445,93685,26-01-2017,03:25:25,26.9083,86.0525,Bihar,Aquatic_Estuarine,Yes,Yes,No
446,1961,27-09-2016,14:49:52,15.1697,73.9398,Goa,Terrestrial_Forest_PA,Yes,No,Yes
447,89237,23-12-2018,16:33:33,30.6923,76.7232,Chandigarh,Terrestrial_Shurb,Yes,Yes,Yes
448,46054,23-05-2018,17:04:38,10.1091,72.3229,Lakshadweep,Aquatic_Freshwater,Yes,Yes,Yes
449,83960,07-02-2019,17:46:31,25.2329,92.068,Meghalaya,Terrestrial_Horticulture,Yes,No,No
450,14500,01-01-2020,16:11:18,24.1317,94.7169,Manipur,Terrestrial_Forest_Outside_PA,No,Yes,No
451,93418,25-10-2017,12:38:09,25.4716,78.0139,Madhya Pradesh,Terrestrial_Horticulture,No,Yes,No
452,46951,16-10-2017,14:57:42,30.0641,76.6272,Rajasthan,Terrestrial_Grassland,No,No,No
453,31277,26-11-2017,09:11:35,20.4385,71.3073,Daman and Diu,Terrestrial_Human_Habitation,No,Yes,No
454,82341,24-04-2019,17:29:06,22.1081,87.4772,Jharkhand,Terrestrial_Forest_PA,Yes,No,No
455,3854,02-05-2019,02:32:05,11.0133,73.2989,Lakshadweep,Terrestrial_Agriculture,Yes,No,No
456,39124,11-03-2018,14:09:22,20.0384,83.0455,Orissa,Terrestrial_Human_Habitation,Yes,Yes,Yes
457,60450,15-08-2016,18:01:48,29.8052,81.7337,Uttar Pradesh,Aquatic_Marine,No,No,No
458,42337,28-06-2019,03:25:56,28.6386,77.0968,Delhi,Aquatic_Freshwater,No,No,Yes
459,93880,19-11-2017,02:23:14,27.2002,88.1448,Sikkim,Aquatic_Marine,Yes,Yes,No
460,35675,23-02-2015,20:41:44,26.9332,91.3915,Assam,Terrestrial_Shurb,Yes,No,Yes
461,79459,28-12-2019,22:07:42,29.6598,71.4403,Rajasthan,Terrestrial_Grassland,No,No,No
462,14184,13-08-2019,08:14:56,23.1377,82.0663,Chhattisgarh,Aquatic_Freshwater,Yes,No,No
463,87389,15-11-2016,14:33:42,28.5699,77.0232,Delhi,Aquatic_Marine,Yes,No,Yes
464,66197,24-06-2015,21:47:15,11.2422,78.2074,Tamil Nadu,Aquatic_Freshwater,Yes,No,Yes
465,95252,10-12-2017,00:22:16,11.5701,94.2291,Andaman and Nicobar,Aquatic_Marine,No,No,Yes
466,33426,19-03-2019,02:42:47,20.3014,73.1688,Dadra and Nagar Haveli,Terrestrial_Human_Habitation,No,Yes,Yes
467,15147,20-10-2018,07:15:59,21.0888,76.4348,Maharashtra,Terrestrial_Grassland,No,No,Yes
468,40157,07-11-2017,01:30:48,18.2174,81.7693,Orissa,Terrestrial_Shurb,No,Yes,No
469,77368,24-11-2019,08:09:50,15.613,74.3025,Goa,Terrestrial_Grassland,Yes,Yes,Yes
470,22306,30-10-2016,08:05:00,20.139,72.9994,Dadra and Nagar Haveli,Terrestrial_Forest_Outside_PA,Yes,No,No
471,32343,23-04-2017,23:05:21,21.317,72.4224,Gujarat,Aquatic_Marine,No,Yes,No
472,45440,17-10-2018,03:53:52,14.5365,80.2572,Andhra Pradesh,Terrestrial_Horticulture,No,Yes,Yes
473,34540,03-02-2015,08:20:30,24.5729,93.2028,Manipur,Terrestrial_Horticulture,No,No,No
474,1618,02-11-2015,19:12:02,22.2306,85.4818,Orissa,Terrestrial_Grassland,Yes,No,Yes
475,77222,03-05-2019,19:59:43,32.2015,76.6696,Punjab,Terrestrial_Grassland,No,Yes,No
476,92972,28-11-2018,09:32:36,20.6433,86.5252,Orissa,Terrestrial_Human_Habitation,Yes,Yes,No
477,33026,18-08-2019,12:54:16,25.1353,90.9231,Meghalaya,Terrestrial_Forest_PA,No,Yes,Yes
478,64459,06-11-2015,06:06:11,23.8578,92.183,Tripura,Terrestrial_Forest_PA,No,Yes,No
479,94208,31-10-2015,06:06:51,33.8061,79.425,Jammu and Kashmir,Terrestrial_Forest_PA,No,No,No
480,66093,29-01-2019,06:17:23,28.3354,69.8631,Rajasthan,Terrestrial_Human_Habitation,Yes,No,No
481,7873,09-04-2019,10:26:56,17.9725,78.7351,Telangana,Aquatic_Freshwater,No,No,Yes
482,55759,07-08-2016,04:39:05,19.823,82.0851,Chhattisgarh,Terrestrial_Agriculture,Yes,No,No
483,42657,19-05-2016,06:57:41,12.5178,74.9441,Karnataka,Aquatic_Freshwater,Yes,Yes,Yes
484,97324,05-02-2018,22:50:38,16.2706,81.6926,Telangana,Aquatic_Estuarine,No,Yes,No
